university_name,country,state,branch,intake,historical_acceptance_rate,tution_fee_in_usd
Ann Arbor University of Michigan,US,Michigan,Information Technology,Spring,0.8625,23972.41875
Ann Arbor University of Michigan,US,Michigan,Information Technology,Summer,0.8795180722891566,23954.82530120482
Ann Arbor University of Michigan,US,Michigan,Mechanical Engineering,Fall,0.8563829787234043,23832.617021276597
Ann Arbor University of Michigan,US,Michigan,Mechanical Engineering,Spring,0.8873239436619719,23911.535211267605
Ann Arbor University of Michigan,US,Michigan,Mechanical Engineering,Summer,0.8757062146892656,23894.338983050846
Ann Arbor University of Michigan,US,Michigan,Software Engineering,Fall,0.8926553672316384,24016.666666666668
Ann Arbor University of Michigan,US,Michigan,Software Engineering,Spring,0.896551724137931,23939.21379310345
Ann Arbor University of Michigan,US,Michigan,Software Engineering,Summer,0.8125,23801.41875
Arizona State University,US,Arizona,Artificial Intelligence,Fall,0.8820224719101124,32207.5
Arizona State University,US,Arizona,Artificial Intelligence,Spring,0.7861635220125787,31781.006289308178
Arizona State University,US,Arizona,Artificial Intelligence,Summer,0.8909090909090909,32143.951515151515
Arizona State University,US,Arizona,Civil Engineering,Fall,0.8333333333333334,31859.103448275862
Arizona State University,US,Arizona,Civil Engineering,Spring,0.8579545454545454,32065.795454545456
Arizona State University,US,Arizona,Civil Engineering,Summer,0.8313953488372093,31622.976744186046
Arizona State University,US,Arizona,Computer Science,Fall,0.8701298701298701,32238.305194805194
Arizona State University,US,Arizona,Computer Science,Spring,0.8511904761904762,32037.470238095237
Arizona State University,US,Arizona,Computer Science,Summer,0.9084967320261438,31933.83660130719
Arizona State University,US,Arizona,Data Science,Fall,0.8541666666666666,32168.817708333332
Arizona State University,US,Arizona,Data Science,Spring,0.8465909090909091,32008.982954545456
Arizona State University,US,Arizona,Data Science,Summer,0.8595505617977528,31792.050561797754
Arizona State University,US,Arizona,Electrical Engineering,Fall,0.8835616438356164,31848.075342465752
Arizona State University,US,Arizona,Electrical Engineering,Spring,0.8351063829787234,31965.86170212766
Arizona State University,US,Arizona,Electrical Engineering,Summer,0.8863636363636364,31831.94318181818
Arizona State University,US,Arizona,Electronics and Communication,Fall,0.875,32102.085227272728
Arizona State University,US,Arizona,Electronics and Communication,Spring,0.8391608391608392,31784.153846153848
Arizona State University,US,Arizona,Electronics and Communication,Summer,0.8867924528301887,32246.62893081761
Arizona State University,US,Arizona,Information Technology,Fall,0.8852459016393442,31938.655737704918
Arizona State University,US,Arizona,Information Technology,Spring,0.8813559322033898,32101.344632768363
Arizona State University,US,Arizona,Information Technology,Summer,0.8493975903614458,31916.150602409638
Arizona State University,US,Arizona,Mechanical Engineering,Fall,0.9314285714285714,31995.56
Arizona State University,US,Arizona,Mechanical Engineering,Spring,0.8862275449101796,32015.808383233532
Arizona State University,US,Arizona,Mechanical Engineering,Summer,0.8571428571428571,31982.097402597403
Arizona State University,US,Arizona,Software Engineering,Fall,0.8809523809523809,32454.29761904762
Arizona State University,US,Arizona,Software Engineering,Spring,0.861271676300578,32028.65317919075
Arizona State University,US,Arizona,Software Engineering,Summer,0.861271676300578,31757.21387283237
Aston University,UK,Wales,Artificial Intelligence,Fall,0.9297297297297298,16088.627027027027
Aston University,UK,Wales,Artificial Intelligence,Spring,0.9141414141414141,16314.79797979798
Aston University,UK,Wales,Artificial Intelligence,Summer,0.847457627118644,16591.45197740113
Aston University,UK,Wales,Civil Engineering,Fall,0.9104477611940298,16623.611940298506
Aston University,UK,Wales,Civil Engineering,Spring,0.8524590163934426,16353.524590163934
Aston University,UK,Wales,Civil Engineering,Summer,0.8774509803921569,16575.78431372549
Aston University,UK,Wales,Computer Science,Fall,0.8712871287128713,16390.712871287127
Aston University,UK,Wales,Computer Science,Spring,0.8900523560209425,16286.921465968586
Aston University,UK,Wales,Computer Science,Summer,0.9141414141414141,16439.91414141414
Aston University,UK,Wales,Data Science,Fall,0.927461139896373,16386.95336787565
Aston University,UK,Wales,Data Science,Spring,0.8736842105263158,16541.57894736842
Aston University,UK,Wales,Data Science,Summer,0.92,16454.8
Aston University,UK,Wales,Electrical Engineering,Fall,0.8864864864864865,16430.724324324325
Aston University,UK,Wales,Electrical Engineering,Spring,0.8762886597938144,16148.072164948453
Aston University,UK,Wales,Electrical Engineering,Summer,0.9179487179487179,16326.538461538461
Aston University,UK,Wales,Electronics and Communication,Fall,0.8656716417910447,16477.13432835821
Aston University,UK,Wales,Electronics and Communication,Spring,0.9020618556701031,16536.09793814433
Aston University,UK,Wales,Electronics and Communication,Summer,0.919431279620853,16139.895734597156
Aston University,UK,Wales,Information Technology,Fall,0.837696335078534,16628.612565445026
Aston University,UK,Wales,Information Technology,Spring,0.9035532994923858,16423.46192893401
Aston University,UK,Wales,Information Technology,Summer,0.9105263157894737,16477.5
Aston University,UK,Wales,Mechanical Engineering,Fall,0.9197860962566845,16533.085561497326
Aston University,UK,Wales,Mechanical Engineering,Spring,0.8805970149253731,16524.716417910447
Aston University,UK,Wales,Mechanical Engineering,Summer,0.8950617283950617,16302.617283950618
Aston University,UK,Wales,Software Engineering,Fall,0.8769230769230769,16276.687179487179
Aston University,UK,Wales,Software Engineering,Spring,0.9148936170212766,16364.33510638298
Aston University,UK,Wales,Software Engineering,Summer,0.893048128342246,16265.561497326204
Atlanta University of Georgia,US,Georgia,Artificial Intelligence,Fall,0.832258064516129,24052.16129032258
Atlanta University of Georgia,US,Georgia,Artificial Intelligence,Spring,0.9080459770114943,24143.0
Atlanta University of Georgia,US,Georgia,Artificial Intelligence,Summer,0.8707482993197279,24389.673469387755
Atlanta University of Georgia,US,Georgia,Civil Engineering,Fall,0.8698630136986302,24178.602739726026
Atlanta University of Georgia,US,Georgia,Civil Engineering,Spring,0.8571428571428571,24240.42176870748
Atlanta University of Georgia,US,Georgia,Civil Engineering,Summer,0.92,24366.12
Atlanta University of Georgia,US,Georgia,Computer Science,Fall,0.9161290322580645,24189.23870967742
Atlanta University of Georgia,US,Georgia,Computer Science,Spring,0.8881987577639752,24128.4099378882
Atlanta University of Georgia,US,Georgia,Computer Science,Summer,0.8589743589743589,24182.621794871793
Atlanta University of Georgia,US,Georgia,Data Science,Fall,0.8776978417266187,24570.56834532374
Atlanta University of Georgia,US,Georgia,Data Science,Spring,0.8895027624309392,23973.53591160221
Atlanta University of Georgia,US,Georgia,Data Science,Summer,0.9263803680981595,24151.38036809816
Atlanta University of Georgia,US,Georgia,Electrical Engineering,Fall,0.8571428571428571,24375.87074829932
Atlanta University of Georgia,US,Georgia,Electrical Engineering,Spring,0.8546511627906976,24223.372093023256
Atlanta University of Georgia,US,Georgia,Electrical Engineering,Summer,0.8513513513513513,24261.094594594593
Atlanta University of Georgia,US,Georgia,Electronics and Communication,Fall,0.8571428571428571,24453.0
Atlanta University of Georgia,US,Georgia,Electronics and Communication,Spring,0.9056603773584906,24139.96855345912
Atlanta University of Georgia,US,Georgia,Electronics and Communication,Summer,0.8409090909090909,24045.5625
Atlanta University of Georgia,US,Georgia,Information Technology,Fall,0.9044585987261147,24307.414012738853
Atlanta University of Georgia,US,Georgia,Information Technology,Spring,0.8914285714285715,24315.805714285714
Atlanta University of Georgia,US,Georgia,Information Technology,Summer,0.9190751445086706,24209.52023121387
Atlanta University of Georgia,US,Georgia,Mechanical Engineering,Fall,0.8662420382165605,24264.67515923567
Atlanta University of Georgia,US,Georgia,Mechanical Engineering,Spring,0.8594594594594595,24106.427027027028
Atlanta University of Georgia,US,Georgia,Mechanical Engineering,Summer,0.8595505617977528,24135.303370786518
Atlanta University of Georgia,US,Georgia,Software Engineering,Fall,0.845679012345679,24304.185185185186
Atlanta University of Georgia,US,Georgia,Software Engineering,Spring,0.8860759493670886,24338.40506329114
Atlanta University of Georgia,US,Georgia,Software Engineering,Summer,0.8928571428571429,24137.535714285714
Augusta University of Georgia,US,Georgia,Artificial Intelligence,Fall,0.8741258741258742,43895.21678321678
Augusta University of Georgia,US,Georgia,Artificial Intelligence,Spring,0.8523489932885906,43758.6644295302
Augusta University of Georgia,US,Georgia,Artificial Intelligence,Summer,0.875,43882.76315789474
Augusta University of Georgia,US,Georgia,Civil Engineering,Fall,0.9305555555555556,43739.17361111111
Augusta University of Georgia,US,Georgia,Civil Engineering,Spring,0.8827160493827161,44084.648148148146
Augusta University of Georgia,US,Georgia,Civil Engineering,Summer,0.8478260869565217,43982.864130434784
Augusta University of Georgia,US,Georgia,Computer Science,Fall,0.8703703703703703,44013.83950617284
Augusta University of Georgia,US,Georgia,Computer Science,Spring,0.8351648351648352,44050.75274725275
Augusta University of Georgia,US,Georgia,Computer Science,Summer,0.8737373737373737,43947.19191919192
Augusta University of Georgia,US,Georgia,Data Science,Fall,0.8975903614457831,43975.62048192771
Augusta University of Georgia,US,Georgia,Data Science,Spring,0.9,43974.375
Augusta University of Georgia,US,Georgia,Data Science,Summer,0.8650306748466258,44041.613496932514
Augusta University of Georgia,US,Georgia,Electrical Engineering,Fall,0.9202453987730062,43892.38036809816
Augusta University of Georgia,US,Georgia,Electrical Engineering,Spring,0.9105263157894737,43934.79473684211
Augusta University of Georgia,US,Georgia,Electrical Engineering,Summer,0.8548387096774194,43824.908602150535
Augusta University of Georgia,US,Georgia,Electronics and Communication,Fall,0.9005524861878453,43798.591160220996
Augusta University of Georgia,US,Georgia,Electronics and Communication,Spring,0.8846153846153846,44135.070512820515
Augusta University of Georgia,US,Georgia,Electronics and Communication,Summer,0.8780487804878049,43999.59146341463
Augusta University of Georgia,US,Georgia,Information Technology,Fall,0.896551724137931,43982.020689655175
Augusta University of Georgia,US,Georgia,Information Technology,Spring,0.8658536585365854,44325.34146341463
Augusta University of Georgia,US,Georgia,Information Technology,Summer,0.8693181818181818,43800.392045454544
Augusta University of Georgia,US,Georgia,Mechanical Engineering,Fall,0.8941176470588236,43924.92941176471
Augusta University of Georgia,US,Georgia,Mechanical Engineering,Spring,0.8641975308641975,43917.351851851854
Augusta University of Georgia,US,Georgia,Mechanical Engineering,Summer,0.8440860215053764,43889.43548387097
Augusta University of Georgia,US,Georgia,Software Engineering,Fall,0.8444444444444444,43867.833333333336
Augusta University of Georgia,US,Georgia,Software Engineering,Spring,0.8732394366197183,43740.528169014084
Augusta University of Georgia,US,Georgia,Software Engineering,Summer,0.8854166666666666,44132.020833333336
Augustana Hochschule Neuendettelsau,Germany,Berlin,Artificial Intelligence,Fall,0.5961538461538461,1910.8461538461538
Augustana Hochschule Neuendettelsau,Germany,Berlin,Artificial Intelligence,Spring,0.7761194029850746,2103.1641791044776
Augustana Hochschule Neuendettelsau,Germany,Berlin,Artificial Intelligence,Summer,0.7,1837.75
Augustana Hochschule Neuendettelsau,Germany,Berlin,Civil Engineering,Fall,0.8490566037735849,1816.2641509433963
Augustana Hochschule Neuendettelsau,Germany,Berlin,Civil Engineering,Spring,0.75,2188.910714285714
Augustana Hochschule Neuendettelsau,Germany,Berlin,Civil Engineering,Summer,0.7681159420289855,1930.3478260869565
Augustana Hochschule Neuendettelsau,Germany,Berlin,Computer Science,Fall,0.6785714285714286,2164.8571428571427
Augustana Hochschule Neuendettelsau,Germany,Berlin,Computer Science,Spring,0.6428571428571429,2211.7321428571427
Augustana Hochschule Neuendettelsau,Germany,Berlin,Computer Science,Summer,0.6666666666666666,2325.5
Augustana Hochschule Neuendettelsau,Germany,Berlin,Data Science,Fall,0.6851851851851852,1913.6666666666667
Augustana Hochschule Neuendettelsau,Germany,Berlin,Data Science,Spring,0.5901639344262295,1819.7377049180327
Augustana Hochschule Neuendettelsau,Germany,Berlin,Data Science,Summer,0.6226415094339622,1856.5849056603774
Augustana Hochschule Neuendettelsau,Germany,Berlin,Electrical Engineering,Fall,0.6226415094339622,2331.5283018867926
Augustana Hochschule Neuendettelsau,Germany,Berlin,Electrical Engineering,Spring,0.7088607594936709,1820.1012658227849
Augustana Hochschule Neuendettelsau,Germany,Berlin,Electrical Engineering,Summer,0.7627118644067796,2159.9322033898306
Augustana Hochschule Neuendettelsau,Germany,Berlin,Electronics and Communication,Fall,0.6078431372549019,1950.6470588235295
Augustana Hochschule Neuendettelsau,Germany,Berlin,Electronics and Communication,Spring,0.6911764705882353,1641.4264705882354
Augustana Hochschule Neuendettelsau,Germany,Berlin,Electronics and Communication,Summer,0.6181818181818182,1983.290909090909
Augustana Hochschule Neuendettelsau,Germany,Berlin,Information Technology,Fall,0.6764705882352942,2371.0882352941176
Augustana Hochschule Neuendettelsau,Germany,Berlin,Information Technology,Spring,0.7894736842105263,2115.8947368421054
Augustana Hochschule Neuendettelsau,Germany,Berlin,Information Technology,Summer,0.6612903225806451,1940.9516129032259
Augustana Hochschule Neuendettelsau,Germany,Berlin,Mechanical Engineering,Fall,0.5892857142857143,2270.589285714286
Augustana Hochschule Neuendettelsau,Germany,Berlin,Mechanical Engineering,Spring,0.6851851851851852,1973.6296296296296
Augustana Hochschule Neuendettelsau,Germany,Berlin,Mechanical Engineering,Summer,0.6451612903225806,1914.225806451613
Augustana Hochschule Neuendettelsau,Germany,Berlin,Software Engineering,Fall,0.7288135593220338,2151.576271186441
Augustana Hochschule Neuendettelsau,Germany,Berlin,Software Engineering,Spring,0.5901639344262295,1887.27868852459
